NOMOR,TAHUN,BULAN,TERMINAL,NAMA DERMAGA,NAMA KAPAL,NAMA AGENT,KOMODITI,KEGIATAN,STATUS PBM BEFORE,PBM-TOF,KEMASAN,NAMA TERTAGIH,NAMA PBM,NAMA JASA, PRODUKSI , TARIF BEFORE TOF , TAGIHAN BEFORE TOF , TARIF AFTER TOF , TAGIHAN AFTER TOF ,SATUAN
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,MYLENA 28,"NISRINA RIZKI SAMUDERA, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA STEVED," 2,000 "," 2,812 "," 5,624,000 "," 8,925 "," 17,850,000 ",TON
,2025,JUN,TERMINAL NILAM,NILAM TIMUR,MEGAN,"NISRINA RIZKI SAMUDERA, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA STEVED," 2,000 "," 2,812 "," 5,624,000 "," 8,925 "," 17,850,000 ",TON
,2025,JULY,TERMINAL NILAM,NILAM TIMUR,LL 2715,"LABUHAN INDONESIA SHIPPING AGENT, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA DERMAGA," 2,800.07 "," 5,100.00 "," 14,280,357.00 "," 5,100.00 "," 14,280,357.00 ",TON
,2025,JULY,TERMINAL NILAM,NILAM TIMUR,LL 2715,"LABUHAN INDONESIA SHIPPING AGENT, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA STEVED," 2,800.07 "," 2,947.67 "," 8,253,673.00 "," 8,925.00 "," 24,990,625.00 ",TON
,2025,AGUSTUS,TERMINAL NILAM,NILAM TIMUR,MEGAN,"BUDI SAMUDRA JAYA ABADI, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA STEVED," 2,028.00 "," 2,812.00 "," 5,702,736.00 "," 8,925.00 "," 18,099,900.00 ",TON
,2025,AGUSTUS,TERMINAL NILAM,NILAM TIMUR,MEGAN,"BUDI SAMUDRA JAYA ABADI, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA DERMAGA," 2,028.00 "," 5,100.00 "," 10,342,800.00 "," 5,100.00 "," 10,342,800.00 ",TON
,2025,AGUSTUS,TERMINAL NILAM,NILAM TIMUR,INDO OCEAN MARINE  18,"LABUHAN INDONESIA SHIPPING AGENT, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA STEVED," 2,808.79 "," 2,812.00 "," 7,898,317.48 "," 8,925.00 "," 25,068,451.00 ",TON
,2025,AGUSTUS,TERMINAL NILAM,NILAM TIMUR,INDO OCEAN MARINE  18,"LABUHAN INDONESIA SHIPPING AGENT, PT",PASIR,BONGKAR,NONPELINDO,NONPELINDO,CURAHKRG,"ALMARD BAHARI SAKTI, PT","ALMARD BAHARI SAKTI, PT",JASA DERMAGA," 2,808.79 "," 5,100.00 "," 14,324,829.00 "," 5,100.00 "," 14,324,829.00 ",TON
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,SJW MOUNTAIN,PT.TRANS MARITIM AGENSI,PETIKEMAS 40 KSG,,NONPELINDO,NONPELINDO,PKEMAS40K,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 3 ," 37,050 "," 111,150 "," 37,050 "," 111,150 ",BOX
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,SJW MOUNTAIN,PT.TRANS MARITIM AGENSI,PETIKEMAS 20 KSG,,NONPELINDO,NONPELINDO,PKEMAS20K,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 17 ," 24,700 "," 419,900 "," 24,700 "," 419,900 ",BOX
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,SJW MOUNTAIN,PT.TRANS MARITIM AGENSI,PLYWOOD,BONGKAR,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA," 1,495 "," 2,550 "," 3,812,474 "," 2,550 "," 3,812,474 ",M3
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,SJW MOUNTAIN,PT.TRANS MARITIM AGENSI,ARANG,BONGKAR,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 130 ," 3,825 "," 496,822 "," 3,825 "," 496,822 ",M3
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,SJW MOUNTAIN,PT.TRANS MARITIM AGENSI,MOULDING,BONGKAR,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA," 3,110 "," 2,550 "," 7,930,759 "," 2,550 "," 7,930,759 ",M3
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,NEW GLORY,"PELAYARAN RATU KIDUL NUSANTARA, PT",SEMEN,MUAT,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 100 ," 3,825 "," 382,500 "," 3,825 "," 382,500 ",TON
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,NEW GLORY,"PELAYARAN RATU KIDUL NUSANTARA, PT",MAKANAN DAN MINUMAN RINGAN,MUAT,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 100 ," 2,550 "," 255,000 "," 2,550 "," 255,000 ",M3
,2025,JUN,TERMINAL MIRAH,MIRAH TIMUR,NEW GLORY,"PELAYARAN RATU KIDUL NUSANTARA, PT",BARANG KELONTONG,MUAT,NONPELINDO,NONPELINDO,GENCARGO,"ADI PUTRA PANGESTU, PT","ADI PUTRA PANGESTU, PT",DERMAGA, 150 ," 2,550 "," 382,500 "," 2,550 "," 382,500 ",TON
